"region","country_iso3","city","year","registrations","exams","units_sold","jr_case1","jr_case2","jr_case3","jr_case4","jr_case5"
7,"BOL","La Paz",1983,NA,NA,55370,0,0,0,0,0
7,"BOL","La Paz",1984,NA,NA,50912,0,0,0,0,0
7,"BOL","La Paz",1985,NA,NA,54645.3333333333,0,0,0,0,0
7,"BOL","La Paz",1986,NA,47,71282.7586206897,0,0,0,0,0
7,"BOL","La Paz",1987,NA,25,64640,0,0,0,0,0
7,"BOL","La Paz",1988,NA,24,54544,0,0,0,0,0
7,"BOL","La Paz",1989,NA,22,51633.5483870968,0,0,0,0,0
7,"BOL","La Paz",1990,690,25,NA,0,0,0,0,0
7,"BOL","La Paz",1991,620,27,NA,0,0,0,0,0
7,"BOL","La Paz",1992,570,37,NA,0,0,0,0,0
7,"BOL","La Paz",1993,666,29,NA,0,0,0,0,0
7,"BOL","La Paz",1994,720,54,NA,0,0,0,0,0
7,"BOL","La Paz",1995,742,51,NA,0,0,0,0,0
7,"BOL","La Paz",1996,694,55,NA,0,0,0,0,0
7,"BOL","La Paz",1997,564,38,35336.7692307692,0,0,0,0,0
7,"BOL","La Paz",1998,652,58,37580.5555555556,0,0,0,0,0
7,"BOL","La Paz",1999,822,55,52734.4615384615,0,0,0,0,0
7,"BOL","La Paz",2000,641,37,37989.9333333333,0,0,0,0,0
7,"BOL","La Paz",2001,650,62,42675.8620689655,0,0,0,0,0
7,"BOL","La Paz",2002,726,30,46282.5,0,0,0,0,0
7,"BOL","La Paz",2003,799,67,51250.1428571429,0,0,0,0,0
7,"BOL","La Paz",2004,809,94,55314.0266666667,0,0,0,0,0
7,"BOL","La Paz",2005,724,98,46336,0,0,0,0,0
7,"BOL","La Paz",2006,609,102,41524,0,0,0,0,0
7,"BOL","La Paz",2007,451,105,42980.3,0,0,0,0,0
7,"BOL","La Paz",2008,1017,159,62677.3333333333,0,0,0,0,0
7,"BOL","La Paz",2009,1043,200,61636,0,0,0,0,0
7,"BOL","La Paz",2010,1281,250,76615,0,0,0,0,0
7,"BOL","La Paz",2011,1431,226,91544,0,0,0,0,0
7,"BOL","La Paz",2012,1470,145,94212,0,0,0,0,0
7,"BOL","La Paz",2013,1590,200,99000,0,0,0,0,0
7,"BOL","La Paz",2014,1500,200,89700,0,0,0,0,0
7,"BRA","Belo Horizonte",1972,NA,NA,55697.1428571429,1,0,0,0,0
7,"BRA","Belo Horizonte",1973,NA,NA,60546.1935483871,0,0,0,0,0
7,"BRA","Belo Horizonte",1974,NA,NA,89648.9130434783,0,0,0,0,0
7,"BRA","Belo Horizonte",1975,NA,NA,86935.4146341463,0,0,0,0,0
7,"BRA","Belo Horizonte",1976,NA,NA,89806,0,0,0,0,0
7,"BRA","Belo Horizonte",1977,NA,NA,82136.7368421053,0,0,0,0,0
7,"BRA","Belo Horizonte",1978,NA,NA,103736.195121951,0,0,0,0,0
7,"BRA","Belo Horizonte",1979,NA,NA,99155.3333333333,0,0,0,0,0
7,"BRA","Belo Horizonte",1980,NA,NA,66772.3243243243,0,0,0,0,0
7,"BRA","Belo Horizonte",1981,NA,NA,66152.2285714286,0,0,0,0,0
7,"BRA","Belo Horizonte",1982,NA,NA,74721.4054054054,0,0,0,0,0
7,"BRA","Belo Horizonte",1983,NA,NA,88140,0,0,0,0,0
7,"BRA","Belo Horizonte",1984,NA,NA,85583.0697674419,0,0,0,0,0
7,"BRA","Belo Horizonte",1985,NA,NA,83152.6666666667,0,0,0,0,0
7,"BRA","Belo Horizonte",1986,NA,49,88541.1555555556,0,0,0,0,0
7,"BRA","Belo Horizonte",1987,NA,42,93060,0,0,0,0,0
7,"BRA","Belo Horizonte",1988,NA,49,83631.8,0,0,0,0,0
7,"BRA","Belo Horizonte",1989,NA,48,83159.8095238095,0,0,0,0,0
7,"BRA","Belo Horizonte",1990,1376,46,NA,0,0,0,0,0
7,"BRA","Belo Horizonte",1991,1290,78,NA,0,0,0,0,0
7,"BRA","Belo Horizonte",1992,996,40,NA,0,0,0,0,0
7,"BRA","Belo Horizonte",1993,1138,39,NA,0,0,0,0,0
7,"BRA","Belo Horizonte",1994,1106,16,NA,0,0,0,0,0
7,"BRA","Belo Horizonte",1995,854,20,NA,0,0,0,0,0
7,"BRA","Brasilia",1972,NA,NA,34706.6666666667,0,0,0,0,0
7,"BRA","Brasilia",1973,NA,NA,47806.6,0,0,0,0,0
7,"BRA","Brasilia",1974,NA,NA,56416.5789473684,0,0,0,0,0
7,"BRA","Brasilia",1975,NA,NA,51652.8,0,0,0,0,0
7,"BRA","Brasilia",1976,NA,NA,56384.7619047619,0,0,0,0,0
7,"BRA","Brasilia",1977,NA,NA,64124,0,0,0,0,0
7,"BRA","Brasilia",1978,NA,NA,57430.5454545454,0,0,0,0,0
7,"BRA","Brasilia",1979,NA,NA,60514.5454545455,0,0,0,0,0
7,"BRA","Brasilia",1980,NA,NA,58013.1428571429,0,0,0,0,0
7,"BRA","Brasilia",1981,NA,NA,51150,0,0,0,0,0
7,"BRA","Brasilia",1982,NA,NA,49021.1052631579,0,0,0,0,0
7,"BRA","Brasilia",1983,NA,NA,41927.7272727273,0,0,0,0,0
7,"BRA","Brasilia",1984,NA,NA,40175.6842105263,0,0,0,0,0
7,"BRA","Brasilia",1985,NA,NA,57003.3333333333,0,0,0,0,0
7,"BRA","Brasilia",1986,NA,13,51612.6153846154,0,0,0,0,0
7,"BRA","Brasilia",1987,NA,13,58516.8214285714,0,0,0,0,0
7,"BRA","Brasilia",1988,NA,15,61049.935483871,0,0,0,0,0
7,"BRA","Brasilia",1989,NA,10,65099.6363636364,0,0,0,0,0
7,"BRA","Brasilia",1990,1074,39,NA,0,0,0,0,0
7,"BRA","Brasilia",1991,1032,30,NA,0,0,0,0,0
7,"BRA","Brasilia",1992,658,42,NA,0,0,0,0,0
7,"BRA","Brasilia",1993,784,16,NA,0,0,0,0,0
7,"BRA","Brasilia",1994,732,32,NA,0,0,0,0,0
7,"BRA","Brasilia",1995,680,33,NA,0,0,0,0,0
7,"BRA","Brasilia",1996,570,42,NA,0,0,0,0,0
7,"BRA","Curitiba",1972,NA,NA,26508.125,0,0,0,0,0
7,"BRA","Curitiba",1973,NA,NA,51824.7058823529,0,0,0,0,0
7,"BRA","Curitiba",1974,NA,NA,76253.0769230769,0,0,0,0,0
7,"BRA","Curitiba",1975,NA,NA,84898.0487804878,0,0,0,0,0
7,"BRA","Curitiba",1976,NA,NA,78295.8536585366,0,0,0,0,0
7,"BRA","Curitiba",1977,NA,NA,77317.023255814,0,0,0,0,0
7,"BRA","Curitiba",1978,NA,NA,84811.6363636364,0,0,0,0,0
7,"BRA","Curitiba",1979,NA,NA,89667,0,0,0,0,0
7,"BRA","Curitiba",1980,NA,NA,99013.5849056604,0,0,0,0,0
7,"BRA","Curitiba",1981,NA,NA,105885.882352941,0,0,0,0,0
7,"BRA","Curitiba",1982,NA,NA,102716.64,0,0,0,0,0
7,"BRA","Curitiba",1983,NA,NA,96944.16,0,0,0,0,0
7,"BRA","Curitiba",1984,NA,NA,83888.152173913,0,0,0,0,0
7,"BRA","Curitiba",1985,NA,NA,94837.7142857143,0,0,0,0,0
7,"BRA","Curitiba",1986,NA,175,106125.777777778,0,0,0,0,0
7,"BRA","Curitiba",1987,NA,248,113965.538461538,0,0,0,0,0
7,"BRA","Curitiba",1988,NA,200,111201,0,0,0,0,0
7,"BRA","Curitiba",1989,NA,140,117243.75,0,0,0,0,0
7,"BRA","Curitiba",1990,2096,221,NA,0,0,0,0,0
7,"BRA","Curitiba",1991,1638,169,NA,0,0,0,0,0
7,"BRA","Curitiba",1992,1436,170,NA,0,0,0,0,0
7,"BRA","Curitiba",1993,1452,201,NA,0,0,0,0,0
7,"BRA","Curitiba",1994,1280,144,NA,0,0,0,0,0
7,"BRA","Curitiba",1995,1410,142,NA,0,0,0,0,0
7,"BRA","Curitiba",1996,1174,112,NA,0,0,0,0,0
7,"BRA","Curitiba",1997,1218,153,76096,0,0,0,0,0
7,"BRA","Curitiba",1998,1380,148,86630.2040816326,0,0,0,0,0
7,"BRA","Curitiba",1999,1178,82,74106.9090909091,0,0,0,0,0
7,"BRA","Curitiba",2000,1093,77,68479.3263157895,0,0,0,0,0
7,"BRA","Curitiba",2001,971,51,61392.2580645161,0,0,0,0,0
7,"BRA","Curitiba",2002,778,62,49792,0,0,0,0,0
7,"BRA","Curitiba",2003,922,66,58380.2553191489,0,0,0,0,0
7,"BRA","Curitiba",2007,1181,31,82705.7878787879,0,0,0,0,0
7,"BRA","Curitiba",2008,1254,99,82753.7213114754,0,0,0,0,0
7,"BRA","Curitiba",2009,1253,107,84130,0,0,0,0,0
7,"BRA","Curitiba",2010,1469,86,92894,0,0,0,0,0
7,"BRA","Curitiba",2011,1616,75,104371,0,0,0,0,0
7,"BRA","Curitiba",2012,1474,146,90258,0,0,0,0,0
7,"BRA","Curitiba",2013,1470,220,75100,0,0,0,0,0
7,"BRA","Curitiba",2014,1500,300,93000,0,0,0,0,0
7,"BRA","Porto Alegre",1972,NA,NA,54175.1351351351,1,0,0,0,0
7,"BRA","Porto Alegre",1973,NA,NA,54975.0857142857,1,0,0,0,0
7,"BRA","Porto Alegre",1974,NA,NA,69686.9333333333,0,0,0,0,0
7,"BRA","Porto Alegre",1975,NA,NA,85503.8260869565,0,0,0,0,0
7,"BRA","Porto Alegre",1976,NA,NA,76206.170212766,0,0,0,0,0
7,"BRA","Porto Alegre",1977,NA,NA,76420.4255319149,0,0,0,0,0
7,"BRA","Porto Alegre",1978,NA,NA,91108.6111111111,0,0,0,0,0
7,"BRA","Porto Alegre",1979,NA,NA,108780.474576271,0,0,0,0,0
7,"BRA","Porto Alegre",1980,NA,NA,110569.875,0,0,0,0,0
7,"BRA","Porto Alegre",1981,NA,NA,102143.161290323,0,0,0,0,0
7,"BRA","Porto Alegre",1982,NA,NA,103232.440677966,0,0,0,0,0
7,"BRA","Porto Alegre",1983,NA,NA,111112.716981132,0,0,0,0,0
7,"BRA","Porto Alegre",1984,NA,NA,108591.68627451,0,0,0,0,0
7,"BRA","Porto Alegre",1985,NA,NA,121856.538461538,0,0,0,0,0
7,"BRA","Porto Alegre",1986,NA,102,128323.285714286,0,0,0,0,0
7,"BRA","Porto Alegre",1987,NA,112,132409.379310345,0,0,0,0,0
7,"BRA","Porto Alegre",1988,NA,123,143680.866666667,0,0,0,0,0
7,"BRA","Porto Alegre",1989,NA,103,147367.741935484,0,0,0,0,0
7,"BRA","Porto Alegre",1990,2298,136,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1991,2070,159,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1992,1644,105,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1993,1688,137,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1994,1548,188,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1995,1450,157,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1996,1096,115,NA,0,0,0,0,0
7,"BRA","Porto Alegre",1997,1058,122,64497.3076923077,0,0,0,0,0
7,"BRA","Porto Alegre",1998,1002,88,60715.7837837838,0,0,0,0,0
7,"BRA","Porto Alegre",1999,896,51,53830.7368421053,0,0,0,0,0
7,"BRA","Porto Alegre",2000,924,83,56301,0,0,0,0,0
7,"BRA","Porto Alegre",2001,872,57,51028.5569620253,0,0,0,0,0
7,"BRA","Porto Alegre",2002,989,74,55763.5,0,0,0,0,0
7,"BRA","Porto Alegre",2003,996,53,55145.504587156,0,0,0,0,0
7,"BRA","Porto Alegre",2004,1132,57,66410.6666666667,0,0,0,0,0
7,"BRA","Porto Alegre",2005,1036,104,60741.786407767,0,0,0,0,0
7,"BRA","Porto Alegre",2006,877,52,56532,0,0,0,0,0
7,"BRA","Porto Alegre",2007,1056,30,65842.1443298969,0,0,0,0,0
7,"BRA","Porto Alegre",2008,1218,150,71004.1043478261,0,0,0,0,0
7,"BRA","Porto Alegre",2009,1223,271,67786,0,0,0,0,0
7,"BRA","Porto Alegre",2010,1387,437,90705,0,0,0,0,0
7,"BRA","Porto Alegre",2011,1430,358,91656,0,0,0,0,0
7,"BRA","Porto Alegre",2012,1518,329,89694,0,0,0,0,0
7,"BRA","Porto Alegre",2013,1580,340,87700,0,0,0,0,0
7,"BRA","Porto Alegre",2014,1700,900,102300,0,0,0,0,0
7,"BRA","Rio de Janeiro",1972,NA,NA,154009.333333333,0,0,0,0,0
7,"BRA","Rio de Janeiro",1973,NA,NA,151568.918918919,0,0,0,0,0
7,"BRA","Rio de Janeiro",1974,NA,NA,148672.876712329,0,0,0,0,0
7,"BRA","Rio de Janeiro",1975,NA,NA,150914.634146341,0,0,0,0,0
7,"BRA","Rio de Janeiro",1976,NA,NA,171997.975609756,0,0,0,0,0
7,"BRA","Rio de Janeiro",1977,NA,NA,166703.846153846,0,0,0,0,0
7,"BRA","Rio de Janeiro",1978,NA,NA,140709.183098592,0,0,0,0,0
7,"BRA","Rio de Janeiro",1979,NA,NA,124647.272727273,0,0,0,0,0
7,"BRA","Rio de Janeiro",1980,NA,NA,71784.1791044776,0,0,0,0,0
7,"BRA","Rio de Janeiro",1981,NA,NA,136867.2,0,0,0,0,0
7,"BRA","Rio de Janeiro",1982,NA,NA,116987.272727273,0,0,0,0,0
7,"BRA","Rio de Janeiro",1983,NA,NA,125606.461538462,0,0,0,0,0
7,"BRA","Rio de Janeiro",1984,NA,NA,125523.80952381,0,0,0,0,0
7,"BRA","Rio de Janeiro",1985,NA,NA,133796,0,0,0,0,0
7,"BRA","Rio de Janeiro",1986,NA,192,146820.309859155,0,0,0,0,0
7,"BRA","Rio de Janeiro",1987,NA,224,137058.77027027,0,0,0,0,0
7,"BRA","Rio de Janeiro",1988,NA,244,139239.051948052,0,0,0,0,0
7,"BRA","Rio de Janeiro",1989,NA,185,141463.142857143,0,0,0,0,0
7,"BRA","Rio de Janeiro",1990,2330,334,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1991,2390,256,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1992,2004,243,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1993,2056,294,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1994,1982,240,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1995,1890,189,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1996,1732,194,NA,0,0,0,0,0
7,"BRA","Rio de Janeiro",1997,1730,211,103492.697368421,0,0,0,0,0
7,"BRA","Rio de Janeiro",1998,1718,171,96278.602739726,0,0,0,0,0
7,"BRA","Rio de Janeiro",1999,1696,280,98750.1971830986,0,0,0,0,0
7,"BRA","Rio de Janeiro",2000,1589,114,89619.6,0,0,0,0,0
7,"BRA","Rio de Janeiro",2001,1590,127,90734.262295082,0,0,0,0,0
7,"BRA","Rio de Janeiro",2002,1737,107,101145.785714286,0,0,0,0,0
7,"BRA","Rio de Janeiro",2003,1871,151,106319.902097902,0,0,0,0,0
7,"BRA","Rio de Janeiro",2004,1855,115,108797.020547945,0,0,0,0,0
7,"BRA","Rio de Janeiro",2005,1692,126,101544.171428571,0,0,0,0,0
7,"BRA","Rio de Janeiro",2006,1571,87,95196,0,0,0,0,0
7,"BRA","Rio de Janeiro",2007,1700,150,104266.666666667,0,0,0,0,0
7,"BRA","Rio de Janeiro",2008,1758,135,116930.131578947,0,0,0,0,0
7,"BRA","Rio de Janeiro",2009,1757,160,108101,0,0,0,0,0
7,"BRA","Rio de Janeiro",2010,1799,152,112196,0,0,0,0,0
7,"BRA","Rio de Janeiro",2011,1855,138,123112,0,0,0,0,0
7,"BRA","Rio de Janeiro",2012,1889,161,107190,0,0,0,0,0
7,"BRA","Rio de Janeiro",2013,1830,170,95300,0,0,0,0,0
7,"BRA","Rio de Janeiro",2014,1900,200,106100,0,0,0,0,0
7,"BRA","Salvador",1972,NA,NA,30148.1052631579,0,0,0,0,0
7,"BRA","Salvador",1973,NA,NA,31191,0,0,0,0,0
7,"BRA","Salvador",1974,NA,NA,30802.4,0,0,0,0,0
7,"BRA","Salvador",1975,NA,NA,28377.7,0,0,0,0,0
7,"BRA","Salvador",1976,NA,NA,31250,0,0,0,0,0
7,"BRA","Salvador",1977,NA,NA,31544.4705882353,0,0,0,0,0
7,"BRA","Salvador",1978,NA,NA,29894.4,0,0,0,0,0
7,"BRA","Salvador",1979,NA,NA,33082.8108108108,0,0,0,0,0
7,"BRA","Salvador",1980,NA,NA,39367.3913043478,0,0,0,0,0
7,"BRA","Salvador",1981,NA,NA,49312,0,0,0,0,0
7,"BRA","Salvador",1982,NA,NA,41222.1818181818,0,0,0,0,0
7,"BRA","Salvador",1983,NA,NA,41462.8333333333,0,0,0,0,0
7,"BRA","Salvador",1984,NA,NA,46830.6153846154,0,0,0,0,0
7,"BRA","Salvador",1985,NA,NA,63970.064516129,0,0,0,0,0
7,"BRA","Salvador",1986,NA,41,72101.6470588235,0,0,0,0,0
7,"BRA","Salvador",1987,NA,9,76764.1212121212,0,0,0,0,0
7,"BRA","Salvador",1988,NA,5,64224,0,0,0,0,0
7,"BRA","Salvador",1989,NA,16,59919.2,0,0,0,0,0
7,"BRA","Salvador",1990,528,6,NA,0,0,0,0,0
7,"BRA","Salvador",1991,900,39,NA,0,0,0,0,0
7,"BRA","Salvador",1992,812,29,NA,0,0,0,0,0
7,"BRA","Salvador",1993,892,33,NA,0,0,0,0,0
7,"BRA","Salvador",1994,1064,47,NA,0,0,0,0,0
7,"BRA","Salvador",1995,978,54,NA,0,0,0,0,0
7,"BRA","Salvador",1996,912,67,NA,0,0,0,0,0
7,"BRA","Salvador",1997,722,61,43542.1538461538,0,0,0,0,0
7,"BRA","Salvador",1998,540,30,32306.0869565217,0,0,0,0,0
7,"BRA","Salvador",1999,516,35,27740.16,0,0,0,0,0
7,"BRA","Salvador",2000,477,54,27396.9230769231,0,0,0,0,0
7,"BRA","Salvador",2001,547,51,33841.0666666667,0,0,0,0,0
7,"BRA","Salvador",2002,626,46,36662.3396226415,0,0,0,0,0
7,"BRA","Salvador",2003,583,53,31882.2686567164,0,0,0,0,0
7,"BRA","Salvador",2004,440,29,24576,0,0,0,0,0
7,"BRA","Salvador",2005,475,48,25641.9491525424,0,0,0,0,0
7,"BRA","Salvador",2006,511,21,35947,0,0,0,0,0
7,"BRA","Salvador",2007,491,53,35744.8,0,0,0,0,0
7,"BRA","Salvador",2008,498,162,41879.4285714286,0,0,0,0,0
7,"BRA","Salvador",2009,494,272,42343,0,0,0,0,0
7,"BRA","Salvador",2010,510,177,40601,0,0,0,0,0
7,"BRA","Salvador",2011,418,15,32907,0,0,0,0,0
7,"BRA","Salvador",2012,488,120,40225,0,0,0,0,0
7,"BRA","Salvador",2013,480,110,30600,0,0,0,0,0
7,"BRA","Salvador",2014,500,100,27200,0,0,0,0,0
7,"BRA","Sao Paulo",1972,NA,NA,165716,1,0,0,0,0
7,"BRA","Sao Paulo",1973,NA,NA,182501.714285714,1,0,0,0,0
7,"BRA","Sao Paulo",1974,NA,NA,199745.380952381,1,0,0,0,0
7,"BRA","Sao Paulo",1975,NA,NA,201424.705882353,0,0,0,0,0
7,"BRA","Sao Paulo",1976,NA,NA,181440,0,0,0,0,0
7,"BRA","Sao Paulo",1977,NA,NA,185536,0,0,0,0,0
7,"BRA","Sao Paulo",1978,NA,NA,221833.431578947,0,0,0,0,0
7,"BRA","Sao Paulo",1979,NA,NA,226308.505263158,0,0,0,0,0
7,"BRA","Sao Paulo",1980,NA,NA,229006.14893617,0,0,0,0,0
7,"BRA","Sao Paulo",1981,NA,NA,235385.04,0,0,0,0,0
7,"BRA","Sao Paulo",1982,NA,NA,229517.306930693,0,0,0,0,0
7,"BRA","Sao Paulo",1983,NA,NA,200318.979591837,0,0,0,0,0
7,"BRA","Sao Paulo",1984,NA,NA,222516.461538462,0,0,0,0,0
7,"BRA","Sao Paulo",1985,NA,NA,240212.307692308,0,0,0,0,0
7,"BRA","Sao Paulo",1986,NA,353,244662.580645161,0,0,0,0,0
7,"BRA","Sao Paulo",1987,NA,393,236452.873015873,0,0,0,0,0
7,"BRA","Sao Paulo",1988,NA,551,260101.714285714,0,0,0,0,0
7,"BRA","Sao Paulo",1989,NA,380,258875.242424242,0,0,0,0,0
7,"BRA","Sao Paulo",1990,4328,556,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1991,3804,480,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1992,3504,585,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1993,3352,188,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1994,2950,390,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1995,2724,406,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1996,2404,366,NA,0,0,0,0,0
7,"BRA","Sao Paulo",1997,2274,281,134939.628865979,0,0,0,0,0
7,"BRA","Sao Paulo",1998,2164,238,131083.14893617,0,0,0,0,0
7,"BRA","Sao Paulo",1999,1958,190,118824.78021978,0,0,0,0,0
7,"BRA","Sao Paulo",2000,2174,166,133987.052631579,0,0,0,0,0
7,"BRA","Sao Paulo",2001,2192,142,136906.723404255,0,0,0,0,0
7,"BRA","Sao Paulo",2002,2573,171,161241.333333333,0,0,0,0,0
7,"BRA","Sao Paulo",2003,3040,194,190017.743190661,0,0,0,0,0
7,"BRA","Sao Paulo",2004,3909,207,245248.68907563,0,0,0,1,0
7,"BRA","Sao Paulo",2005,4183,200,265275.747252747,0,0,0,1,0
7,"BRA","Sao Paulo",2006,4254,195,265849,0,0,0,1,0
7,"BRA","Sao Paulo",2007,3239,160,202000.116788321,0,0,0,0,0
7,"BRA","Sao Paulo",2008,2914,385,185609.6121673,0,0,0,0,0
7,"BRA","Sao Paulo",2009,3140,405,200960,0,0,0,0,0
7,"BRA","Sao Paulo",2010,3318,420,203928,0,0,0,0,0
7,"BRA","Sao Paulo",2011,3659,336,236006,0,0,0,0,0
7,"BRA","Sao Paulo",2012,3569,375,228416,0,0,0,0,0
7,"BRA","Sao Paulo",2013,3260,640,208100,0,0,0,0,0
7,"BRA","Sao Paulo",2014,3500,700,224700,0,0,0,0,0
4,"CAN","Montreal",1972,NA,NA,44982,0,0,0,0,0
4,"CAN","Montreal",1973,NA,NA,35258.7368421053,0,0,0,0,0
4,"CAN","Montreal",1974,NA,NA,47451.4285714286,0,0,0,0,0
4,"CAN","Montreal",1975,NA,NA,46857.3333333333,0,0,0,0,0
4,"CAN","Montreal",1976,NA,NA,48824,0,0,0,0,0
4,"CAN","Montreal",1977,NA,NA,58360.8695652174,0,0,0,0,0
4,"CAN","Montreal",1978,NA,NA,46142.8571428571,0,0,0,0,0
4,"CAN","Montreal",1979,NA,NA,44166,0,0,0,0,0
4,"CAN","Montreal",1980,NA,NA,22650.6666666667,0,0,0,0,0
4,"CAN","Montreal",1981,NA,NA,41790.5454545455,0,0,0,0,0
4,"CAN","Montreal",1982,NA,NA,75114.8695652174,0,0,0,0,0
4,"CAN","Montreal",1983,NA,NA,44716.88,0,0,0,0,1
4,"CAN","Montreal",1984,NA,NA,62091.0967741936,0,0,0,0,1
4,"CAN","Montreal",1985,NA,NA,52953.2121212121,0,0,0,0,1
4,"CAN","Montreal",1986,NA,82,50332.8823529412,0,0,0,0,1
4,"CAN","Montreal",1987,NA,44,54052.6666666667,0,0,0,0,1
4,"CAN","Montreal",1988,NA,68,55375.5,0,0,0,0,1
4,"CAN","Montreal",1989,NA,47,52516.8181818182,0,0,0,0,1
4,"CAN","Montreal",1990,1122,85,NA,0,0,0,0,1
4,"CAN","Montreal",1991,1274,88,NA,0,0,0,0,1
4,"CAN","Montreal",1992,1094,129,NA,0,0,0,0,1
4,"CAN","Montreal",1993,1036,64,NA,0,0,0,0,1
4,"CAN","Montreal",1994,1000,60,NA,0,0,0,0,1
4,"CAN","Montreal",1995,878,63,NA,0,0,0,0,1
4,"CAN","Montreal",1996,804,50,NA,0,0,0,0,1
4,"CAN","Montreal",1997,966,39,52748.6842105263,0,0,0,0,1
4,"CAN","Montreal",1998,914,34,50233.9210526316,0,0,0,0,1
4,"CAN","Montreal",1999,974,48,50937.880952381,0,0,0,0,1
4,"CAN","Montreal",2000,1055,32,49762.6842105263,0,0,0,0,1
4,"CAN","Montreal",2001,1203,36,55613.6875,0,0,0,0,1
4,"CAN","Montreal",2002,1283,40,61648.15,0,0,0,0,1
4,"CAN","Montreal",2003,1134,21,53825.4418604651,0,0,0,0,1
4,"CAN","Montreal",2004,1135,13,53345,0,0,0,0,1
4,"CAN","Montreal",2005,1030,20,48179.7647058823,0,0,0,0,1
4,"CAN","Montreal",2006,956,42,41158,0,0,0,0,1
4,"CAN","Montreal",2007,671,10,30924.8596491228,0,0,0,0,1
4,"CAN","Montreal",2008,642,14,32753.0689655172,0,0,0,0,0
4,"CAN","Montreal",2009,600,100,23160,0,0,0,0,0
4,"CAN","Montreal",2010,734,30,27606,0,0,0,0,0
4,"CAN","Montreal",2011,764,37,40159,0,0,0,0,0
4,"CAN","Montreal",2012,722,37,25432,0,0,0,0,0
4,"CAN","Montreal",2013,740,40,27600,0,0,0,0,0
4,"CAN","Montreal",2014,900,70,36600,0,0,0,0,0
4,"CAN","Ottawa",1978,NA,NA,14862.75,0,0,0,0,0
4,"CAN","Ottawa",1979,NA,NA,14892.3076923077,0,0,0,0,0
4,"CAN","Ottawa",1980,NA,NA,16410,0,0,0,0,0
4,"CAN","Ottawa",1981,NA,NA,18278.4,0,0,0,0,0
4,"CAN","Ottawa",1982,NA,NA,19653.3333333333,0,0,0,0,0
4,"CAN","Ottawa",1983,NA,NA,20529.6,0,0,0,0,0
4,"CAN","Ottawa",2008,187,3,9649.2,0,0,0,0,0
4,"CAN","Ottawa",2009,190,NA,10866,0,0,0,0,0
4,"CAN","Ottawa",2010,262,9,16152,0,0,0,0,0
4,"CAN","Ottawa",2011,257,22,11397,0,0,0,0,0
4,"CAN","Ottawa",2012,263,11,11319,0,0,0,0,0
4,"CAN","Ottawa",2013,260,20,8800,0,0,0,0,0
4,"CAN","Ottawa",2014,200,40,8500,0,0,0,0,0
4,"CAN","Toronto",1972,NA,NA,35653.3333333333,0,1,0,0,0
4,"CAN","Toronto",1973,NA,NA,43416.1290322581,0,1,0,0,0
4,"CAN","Toronto",1974,NA,NA,38570,0,1,0,0,0
4,"CAN","Toronto",1975,NA,NA,48843.9310344828,0,1,0,0,0
4,"CAN","Toronto",1976,NA,NA,48122.9333333333,0,1,0,0,0
4,"CAN","Toronto",1977,NA,NA,39396.24,0,1,0,0,0
4,"CAN","Toronto",1978,NA,NA,29297.7142857143,0,0,0,0,0
4,"CAN","Toronto",1979,NA,NA,22251.4285714286,0,0,0,0,0
4,"CAN","Toronto",1980,NA,NA,39360,0,0,0,0,0
4,"CAN","Toronto",1981,NA,NA,27180,0,0,0,0,0
4,"CAN","Toronto",1982,NA,NA,22430.1333333333,0,0,0,0,0
4,"CAN","Toronto",1983,NA,NA,20300,0,0,0,0,0
4,"CAN","Toronto",1984,NA,NA,17082.4,0,0,0,0,0
4,"CAN","Toronto",1985,NA,NA,20080.8888888889,0,0,0,0,0
4,"CAN","Toronto",1986,NA,8,18768.75,0,0,0,0,0
4,"CAN","Toronto",1987,NA,21,26284.0909090909,0,0,0,0,0
4,"CAN","Toronto",1988,NA,45,26450.9047619048,0,0,0,0,0
4,"CAN","Toronto",1989,NA,12,23498.1818181818,0,0,0,0,0
4,"CAN","Toronto",1990,474,37,NA,0,0,0,0,0
4,"CAN","Toronto",1991,540,45,NA,0,0,0,0,0
4,"CAN","Toronto",1992,386,50,NA,0,0,0,0,0
4,"CAN","Toronto",1993,376,60,NA,0,0,0,0,0
4,"CAN","Toronto",1994,384,52,NA,0,0,0,0,0
4,"CAN","Toronto",1995,370,71,NA,0,0,0,0,0
