"region","country_iso3","city","year","status_institute","language","subsidiaries_in","main_institute_in","open1","close1","open2","close2","open3","close3","open_before_1965"
12,"ESP","Valencia",1975,3,2,NA,NA,1965,1977,NA,NA,NA,NA,1
12,"ESP","Santa Cruz de Tenerife",1972,2,1,NA,"Madrid",1971,1974,1987,1994,NA,NA,0
12,"PRT","Braga",1977,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Lille",1973,3,2,"Amiens, Tourcoing",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Epinal",2006,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Epinal",1991,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Madrid",1998,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Epinal",1967,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Turin",2013,3,1,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",2001,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"LUX","Luxembourg City",1989,3,2,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"FRA","Nancy",1981,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"LUX","Luxembourg City",1992,3,2,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"FRA","Valence",1969,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"FRA","Nantes",1974,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Florence",1996,0,0,NA,NA,1971,1977,1983,1993,NA,NA,0
12,"FRA","Nantes",1990,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Zaragoza",2005,0,0,NA,NA,1965,1980,NA,NA,NA,NA,1
12,"ESP","Zaragoza",1974,2,1,NA,"Barcelona",1965,1980,NA,NA,NA,NA,1
12,"FRA","Tourcoing",1970,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ESP","Valencia",1969,3,2,NA,NA,1965,1977,NA,NA,NA,NA,1
12,"ITA","Chiavari",1986,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Bordeaux",1974,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ESP","Granada",1978,0,0,NA,NA,1971,1977,1987,NA,NA,NA,0
12,"LUX","Luxembourg City",2007,0,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"FRA","Epinal",2008,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Strasbourg",1994,2,1,NA,"Nancy",1986,2014,NA,NA,NA,NA,0
12,"ITA","Rome",1978,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Nancy",2008,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Nantes",2001,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Vigo",1972,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"LUX","Luxembourg City",1998,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"LUX","Luxembourg City",1977,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"ITA","Turin",1990,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Saint Cloud",1986,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"ITA","Pisa",1973,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"ITA","Milan",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"BEL","Brussels",1982,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Bordeaux",1969,0,0,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ESP","Seville",1999,0,0,NA,NA,1965,1973,1974,1977,1987,1996,1
12,"ESP","Seville",1992,2,1,NA,"Madrid",1965,1973,1974,1977,1987,1996,1
12,"LUX","Luxembourg City",1980,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"ITA","Naples",1984,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",1991,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"LUX","Luxembourg City",2013,0,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"ESP","Granada",2011,3,1,NA,NA,1971,1977,1987,NA,NA,NA,0
12,"FRA","Nancy",2000,3,2,"Colmar, Strasbourg",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Turin",2011,3,1,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Bilbao",1976,2,1,NA,"Madrid",1965,1977,NA,NA,NA,NA,1
12,"ESP","Granada",1980,0,0,NA,NA,1971,1977,1987,NA,NA,NA,0
12,"PRT","Lisbon",1985,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lille",2012,3,0,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lille",1993,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Lisbon",2009,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Chiavari",2012,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Madrid",2014,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Colmar",1980,0,0,NA,NA,1986,2001,NA,NA,NA,NA,0
12,"ESP","Madrid",1976,3,2,"Bilbao, Granada, Seville",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Colmar",1967,0,0,NA,NA,1986,2001,NA,NA,NA,NA,0
12,"ITA","Genoa",2013,3,0,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Bordeaux",2006,3,0,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ESP","Santander",1976,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"FRA","Valence",2001,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ITA","Pisa",1997,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"ITA","La Spezia",2009,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Lille",1987,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Arras",2002,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ITA","Pisa",2013,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"PRT","Coimbra",2011,0,0,NA,NA,1965,1998,NA,NA,NA,NA,1
12,"ESP","Granada",1994,2,1,NA,"Madrid",1971,1977,1987,NA,NA,NA,0
12,"PRT","Coimbra",1984,3,2,NA,NA,1965,1998,NA,NA,NA,NA,1
12,"LUX","Luxembourg City",1994,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"FRA","Amiens",1975,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"FRA","Strasbourg",1979,0,0,NA,NA,1986,2014,NA,NA,NA,NA,0
12,"FRA","Paris",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"LUX","Luxembourg City",1986,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"FRA","Toulouse",2004,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Zaragoza",1995,0,0,NA,NA,1965,1980,NA,NA,NA,NA,1
12,"ITA","Palermo",1997,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",2001,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"FRA","Valence",1975,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ESP","Las Palmas",1975,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"ITA","Pisa",1999,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"ESP","Santander",1990,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"FRA","Marseille",1991,3,2,NA,NA,1965,1999,2014,NA,NA,NA,1
12,"PRT","Braga",1990,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Santa Cruz de Tenerife",2009,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"ITA","Florence",2014,0,0,NA,NA,1971,1977,1983,1993,NA,NA,0
12,"FRA","Lyon",2005,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Strasbourg",1974,0,0,NA,NA,1986,2014,NA,NA,NA,NA,0
12,"ITA","Genoa",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Granada",1995,2,1,NA,"Madrid",1971,1977,1987,NA,NA,NA,0
12,"ITA","Chiavari",1971,2,1,NA,"Genoa",1971,1972,NA,NA,NA,NA,0
12,"FRA","Lyon",1999,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"ESP","Granada",1966,0,0,NA,NA,1971,1977,1987,NA,NA,NA,0
12,"FRA","Lyon",1969,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"ITA","Genoa",1973,3,2,"Florence",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Epinal",2001,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"BEL","Brussels",1997,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Genoa",2006,3,0,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Strasbourg",1981,0,0,NA,NA,1986,2014,NA,NA,NA,NA,0
12,"ESP","Madrid",1989,3,2,"Granada, Las Palmas, San Sebastian, Santa Cruz de Tenerife, Seville",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1975,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Paris",1978,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Pisa",1967,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"ITA","Milan",1966,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Bordeaux",1986,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ITA","La Spezia",1999,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Genoa",1977,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Genoa",1972,3,2,"Florence, Pisa",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",2003,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"ESP","Seville",1971,2,1,NA,"Madrid",1965,1973,1974,1977,1987,1996,1
12,"ESP","Santander",1967,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"ITA","Turin",1992,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1990,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Tourcoing",1997,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"FRA","Valence",2012,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ITA","Trieste",1979,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Roubaix",1995,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"FRA","Toulouse",2003,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Bilbao",1979,0,0,NA,NA,1965,1977,NA,NA,NA,NA,1
12,"PRT","Lisbon",1989,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1980,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Lyon",1994,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Amiens",2001,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"FRA","Paris",2005,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Marseille",1999,0,0,NA,NA,1965,1999,2014,NA,NA,NA,1
12,"ESP","Granada",1982,0,0,NA,NA,1971,1977,1987,NA,NA,NA,0
12,"PRT","Lisbon",1980,3,2,"Coimbra, Porto",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Valence",2006,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"PRT","Porto",1977,2,0,NA,"Lisbon",1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",2003,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"FRA","Amiens",1986,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"FRA","Amiens",2008,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"PRT","Lisbon",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Tourcoing",1973,2,1,NA,"Lille",1971,1974,1983,1985,NA,NA,0
12,"ESP","Zaragoza",1983,0,0,NA,NA,1965,1980,NA,NA,NA,NA,1
12,"FRA","Tourcoing",1978,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ESP","Santa Cruz de Tenerife",1971,2,1,NA,"Madrid",1971,1974,1987,1994,NA,NA,0
12,"ITA","Florence",1976,2,1,NA,"Genoa",1971,1977,1983,1993,NA,NA,0
12,"ESP","Madrid",1996,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",1998,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"FRA","Colmar",1986,2,1,NA,"Nancy",1986,2001,NA,NA,NA,NA,0
12,"ESP","Vigo",2012,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Vigo",2013,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Santa Cruz de Tenerife",2014,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"ESP","Granada",2006,2,1,NA,"Madrid",1971,1977,1987,NA,NA,NA,0
12,"PRT","Braga",2009,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Colmar",1970,0,0,NA,NA,1986,2001,NA,NA,NA,NA,0
12,"PRT","Braga",1987,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"PRT","Lisbon",1990,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",2007,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Vigo",1974,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","San Sebastian",1977,0,0,NA,NA,1972,1973,1987,NA,NA,NA,0
12,"PRT","Porto",1971,3,2,"Braga",NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",1999,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"FRA","Lyon",1991,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Paris",1965,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Arras",1997,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ESP","San Sebastian",2005,2,1,NA,"Madrid",1972,1973,1987,NA,NA,NA,0
12,"FRA","Marseille",2000,0,0,NA,NA,1965,1999,2014,NA,NA,NA,1
12,"ITA","Naples",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Florence",1998,0,0,NA,NA,1971,1977,1983,1993,NA,NA,0
12,"LUX","Luxembourg City",1979,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"ESP","Barcelona",1980,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",2008,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Saint Cloud",1987,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"FRA","Amiens",2004,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ESP","Vigo",1970,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Madrid",1973,3,2,"Granada, Las Palmas, Santa Cruz, Vigo",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Lisbon",2010,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Vigo",1976,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Seville",2008,0,0,NA,NA,1965,1973,1974,1977,1987,1996,1
12,"FRA","Saint Cloud",1973,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"ESP","Madrid",1965,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Strasbourg",1965,0,0,NA,NA,1986,2014,NA,NA,NA,NA,0
12,"ITA","Naples",1969,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Tourcoing",2006,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"PRT","Braga",1997,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Roubaix",1968,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ESP","Vigo",2006,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ESP","Bilbao",1986,0,0,NA,NA,1965,1977,NA,NA,NA,NA,1
12,"ESP","Barcelona",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Roubaix",1982,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"FRA","Toulouse",1968,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Florence",1999,0,0,NA,NA,1971,1977,1983,1993,NA,NA,0
12,"ITA","Naples",1989,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Barcelona",1991,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Rome",1971,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Coimbra",1969,3,2,NA,NA,1965,1998,NA,NA,NA,NA,1
12,"ESP","Las Palmas",1988,2,1,NA,"Madrid",1971,1974,1987,1994,NA,NA,0
12,"ITA","Florence",2008,0,0,NA,NA,1971,1977,1983,1993,NA,NA,0
12,"PRT","Porto",2014,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Palermo",1988,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1995,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"PRT","Porto",2000,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Amiens",1982,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ITA","Chiavari",1984,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Palermo",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Chiavari",1985,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Lyon",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Colmar",2002,0,0,NA,NA,1986,2001,NA,NA,NA,NA,0
12,"ITA","Naples",1974,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",2000,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Colmar",2009,0,0,NA,NA,1986,2001,NA,NA,NA,NA,0
12,"ESP","Vigo",1986,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ITA","La Spezia",1995,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Strasbourg",1976,0,0,NA,NA,1986,2014,NA,NA,NA,NA,0
12,"ESP","Seville",2012,0,0,NA,NA,1965,1973,1974,1977,1987,1996,1
12,"ITA","La Spezia",1975,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Palermo",1980,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Palermo",1984,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","San Sebastian",1981,0,0,NA,NA,1972,1973,1987,NA,NA,NA,0
12,"PRT","Porto",1998,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","La Spezia",1978,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Amiens",1969,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ITA","Trieste",1974,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Porto",2010,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"LUX","Luxembourg City",2000,3,0,NA,NA,1972,2002,NA,NA,NA,NA,0
12,"ESP","Granada",1991,2,1,NA,"Madrid",1971,1977,1987,NA,NA,NA,0
12,"ITA","La Spezia",1967,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Madrid",1979,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Palermo",1981,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Chiavari",1980,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","Pisa",1981,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"PRT","Coimbra",1966,3,2,NA,NA,1965,1998,NA,NA,NA,NA,1
12,"PRT","Lisbon",2011,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Bordeaux",1982,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"FRA","Nancy",1998,3,2,"Colmar, Strasbourg",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1982,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Bordeaux",1989,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ITA","Chiavari",1977,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Arras",1971,2,1,NA,"Lille",1971,1973,NA,NA,NA,NA,0
12,"ESP","Las Palmas",2004,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"FRA","Saint Cloud",1997,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"ESP","Santa Cruz de Tenerife",2010,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"ESP","Vigo",1992,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"ITA","La Spezia",1972,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Valence",1978,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ITA","Chiavari",1978,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Nancy",2004,3,2,"Strasbourg",NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Coimbra",1982,3,2,NA,NA,1965,1998,NA,NA,NA,NA,1
12,"ESP","Las Palmas",1972,2,1,NA,"Madrid",1971,1974,1987,1994,NA,NA,0
12,"ESP","Vigo",1975,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"FRA","Toulouse",1996,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",1990,3,2,"Granada, Las Palmas, San Sebastian, Santa Cruz de Tenerife, Seville",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Chiavari",1998,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Vigo",1990,0,0,NA,NA,1971,1972,1973,1974,NA,NA,0
12,"PRT","Porto",1988,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",2012,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","La Spezia",1984,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ITA","La Spezia",1986,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Madrid",2002,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Marseille",1969,3,2,NA,NA,1965,1999,2014,NA,NA,NA,1
12,"ITA","Milan",1968,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",1983,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Amiens",1999,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ITA","Milan",1981,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",1997,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Bordeaux",1978,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"FRA","Lyon",1993,3,2,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"FRA","Bordeaux",1985,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ESP","Madrid",2013,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"PRT","Porto",1968,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","La Spezia",1971,2,1,NA,"Genoa",1971,1972,NA,NA,NA,NA,0
12,"ITA","La Spezia",1973,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Madrid",1988,3,2,"Granada, Las Palmas, San Sebastian, Santa Cruz de Tenerife, Seville",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",1977,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",2001,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",2006,3,0,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lille",1974,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Madrid",1999,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Pisa",2014,0,0,NA,NA,1971,1973,1974,1975,NA,NA,0
12,"ITA","Turin",2001,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lille",1991,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Naples",2013,3,1,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ESP","Valencia",1971,3,2,NA,NA,1965,1977,NA,NA,NA,NA,1
12,"PRT","Porto",2009,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Lyon",1965,3,0,NA,NA,1965,NA,NA,NA,NA,NA,0
12,"ESP","Santander",2014,0,0,NA,NA,1972,1973,NA,NA,NA,NA,0
12,"ESP","Zaragoza",2002,0,0,NA,NA,1965,1980,NA,NA,NA,NA,1
12,"ITA","Pisa",1971,2,1,NA,"Genoa",1971,1973,1974,1975,NA,NA,0
12,"FRA","Tourcoing",1969,0,0,NA,NA,1971,1974,1983,1985,NA,NA,0
12,"ESP","Madrid",2003,3,2,"Granada, San Sebastian",NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",2011,3,1,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Chiavari",1990,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Marseille",1993,3,2,NA,NA,1965,1999,2014,NA,NA,NA,1
12,"FRA","Bordeaux",1979,3,2,NA,NA,1971,NA,NA,NA,NA,NA,0
12,"ITA","Milan",2009,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","La Spezia",2004,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"FRA","Roubaix",1999,0,0,NA,NA,1971,1973,NA,NA,NA,NA,0
12,"ITA","Milan",1986,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","Milan",1978,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"FRA","Nancy",1965,3,2,NA,NA,1965,NA,NA,NA,NA,NA,1
12,"ITA","La Spezia",1982,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
12,"ESP","Santa Cruz de Tenerife",2012,0,0,NA,NA,1971,1974,1987,1994,NA,NA,0
12,"ITA","Chiavari",1997,0,0,NA,NA,1971,1972,NA,NA,NA,NA,0
